id_intervento,tipo,nome,fase,fase_orig,data_stato,data_attivazione,data_fine
Ciclabilita_Rete:1f0d098b5a,ciclabile,Ciclovia delle Valli (escluso GRAB),da_definire,2.0,placeholder,,
Ciclabilita_Rete:c2de760f88,ciclabile,Ponte Ciclabile da Via Valsolda a Viale Tirreno,da_definire,,placeholder,,
Ciclabilita_Rete:53db7f9b17,ciclabile,Collegamento ciclabile Largo Spadolini - Via dei Monti di Pietralata,da_definire,2.0,placeholder,,
Ciclabilita_Rete:3168bf91b3,ciclabile,Collegamento ciclabile Largo Spadolini - Via dei Monti di Pietralata,da_definire,2.0,placeholder,,
Ciclabilita_Rete:5c5916ed1b,ciclabile,Collegamento ciclabile Largo Spadolini - Via dei Monti di Pietralata,da_definire,2.0,placeholder,,
Ciclabilita_Rete:acae6f5dcd,ciclabile,Collegamento ciclabile Largo Spadolini - Via dei Monti di Pietralata,da_definire,2.0,placeholder,,
Ciclabilita_Rete:c2889c69bd,ciclabile,Ciclovia delle Valli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:d897b9068e,ciclabile,Via Tiburtina (da Stazione Tiburtina a Santa Maria del Soccorso),da_definire,5.0,placeholder,,
Ciclabilita_Rete:518e9c85c4,ciclabile,Via FIlippo Fiorentini - Via Giuseppe Antonio Andriulli - Viale della Serenissima,da_definire,25.0,placeholder,,
Ciclabilita_Rete:0db193c17b,ciclabile,Ponte Nomentano - Via Levanna (passando per Monte Nevoso),da_definire,,placeholder,,
Ciclabilita_Rete:10c1fb483f,ciclabile,Ponte Nomentano - Via Levanna (passando per Monte Nevoso),da_definire,,placeholder,,
Ciclabilita_Rete:1adccd9625,ciclabile,Via della Bufalotta - Viale Adriatico - Viale Camaro,da_definire,24.0,placeholder,,
Ciclabilita_Rete:a5cf00833d,ciclabile,Via della Bufalotta - Viale Adriatico - Viale Camaro,da_definire,2.0,placeholder,,
Ciclabilita_Rete:2dc766826a,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:3628cb12b0,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:00cdf82273,ciclabile,GRAB,da_definire,,placeholder,,
Ciclabilita_Rete:69317616b8,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:f190ae969b,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:745bd50b6c,ciclabile,Appia Antica Acquedotti,da_definire,0.0,placeholder,,
Ciclabilita_Rete:ecd482c195,ciclabile,Parco Torre del Fiscale,da_definire,0.0,placeholder,,
Ciclabilita_Rete:335a448989,ciclabile,Via Acquedotto Felice- Vicolo Torre Fiscale,da_definire,0.0,placeholder,,
Ciclabilita_Rete:e9f64bd317,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:67d37f4dce,ciclabile,Via Nocera Umbra - Via Furio Camillo,da_definire,0.0,placeholder,,
Ciclabilita_Rete:bd2194081a,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:f5933fa66a,ciclabile,Pirotta - Durante,da_definire,0.0,placeholder,,
Ciclabilita_Rete:eee4b1a24f,ciclabile,Via Tuscolana - Via dei Pisoni - Via Lentuli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:9fa6fa1aed,ciclabile,Via Tuscolana,da_definire,0.0,placeholder,,
Ciclabilita_Rete:647af1222f,ciclabile,Via Tuscolana,da_definire,0.0,placeholder,,
Ciclabilita_Rete:fa4c6fd2c5,ciclabile,Via Tuscolana - Via dei Pisoni - Via Lentuli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:af51ab0027,ciclabile,Via Prenestina,da_definire,0.0,placeholder,,
Ciclabilita_Rete:de0c3473bd,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:0ce11e5876,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:39eabad3b4,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:e10c58d664,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:5fc0352381,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:e7b05e0265,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:2ea219b530,ciclabile,GRAB,da_definire,0.0,placeholder,,
Ciclabilita_Rete:8930ef5aae,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:1444273632,ciclabile,Via Prenestina,da_definire,0.0,placeholder,,
Ciclabilita_Rete:e6dab75e2a,ciclabile,Via Prenestina,da_definire,5.0,placeholder,,
Ciclabilita_Rete:1b7a39f0a9,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:e42ce6cbbd,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:3c9cc5daf0,ciclabile,Via Prenestina,da_definire,0.0,placeholder,,
Ciclabilita_Rete:4cc93a5444,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:ba52bbd268,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:49bee8f22d,ciclabile,Prolungamento della pista ciclabile di Via Tuscolana da Porta Furba a Stazione Tuscolana,da_definire,0.0,placeholder,,
Ciclabilita_Rete:aa927a02ae,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:6020eab2c4,ciclabile,Viale Giulio Agricola,da_definire,0.0,placeholder,,
Ciclabilita_Rete:3c86bd5d0d,ciclabile,GRAB,da_definire,0.0,placeholder,,
Ciclabilita_Rete:55937a150d,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:841acc638f,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:be7fe57547,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:d8e5bec5aa,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:bf849d8b76,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:85677a7cf8,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:0e1b8c6b2c,ciclabile,Viale Appio Claudio (Via Lemonia - Viale Anicio Gallo),da_definire,1.0,placeholder,,
Ciclabilita_Rete:f93d74ce90,ciclabile,Via Appia Nuova-Acquedotti-Caffarella-Appia Antica,da_definire,2.0,placeholder,,
Ciclabilita_Rete:ab1b376676,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:6b3ee9cb00,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:eaed134375,ciclabile,Collegamento parco degli Acquedotti - Casilina,da_definire,21.0,placeholder,,
Ciclabilita_Rete:9bee7e8a1f,ciclabile,Collegamento parco degli Acquedotti - Casilina,da_definire,21.0,placeholder,,
Ciclabilita_Rete:4baecceae7,ciclabile,Collegamento parco degli Acquedotti - Casilina,da_definire,21.0,placeholder,,
Ciclabilita_Rete:2f5dbee600,ciclabile,Collegamento parco degli Acquedotti - Casilina,da_definire,21.0,placeholder,,
Ciclabilita_Rete:038e1de524,ciclabile,Collegamento parco degli Acquedotti - Casilina,da_definire,21.0,placeholder,,
Ciclabilita_Rete:68fc8615a5,ciclabile,Pigneto,da_definire,21.0,placeholder,,
Ciclabilita_Rete:926337e3a1,ciclabile,Via Tuscolana - Caffarella,da_definire,23.0,placeholder,,
Ciclabilita_Rete:3478361277,ciclabile,Raccordo tratto esistente Via Furio Camillo - Via Cesare Baronio - Via Latina (Via di Vigna Fabbri),da_definire,23.0,placeholder,,
Ciclabilita_Rete:d6f8f8a73b,ciclabile,Raccordo tratto esistente Via Furio Camillo - Via Cesare Baronio - Via Latina (Via di Vigna Fabbri),da_definire,23.0,placeholder,,
Ciclabilita_Rete:6f71c87ddb,ciclabile,Via del Mandrione,da_definire,23.0,placeholder,,
Ciclabilita_Rete:76d30d49b7,ciclabile,Via del Mandrione,da_definire,23.0,placeholder,,
Ciclabilita_Rete:2d636fd2c2,ciclabile,Via FIlippo Fiorentini - Via Giuseppe Antonio Andriulli - Viale della Serenissima,da_definire,24.0,placeholder,,
Ciclabilita_Rete:41b4c3d47c,ciclabile,Via Tuscolana - Caffarella,da_definire,24.0,placeholder,,
Ciclabilita_Rete:5e61de1b41,ciclabile,Via Appia Nuova (Arco di Travertino - Confine Comunale),da_definire,24.0,placeholder,,
Ciclabilita_Rete:c138639b24,ciclabile,Via Appia Nuova (Arco di Travertino - Confine Comunale),da_definire,24.0,placeholder,,
Ciclabilita_Rete:720959f518,ciclabile,Via di Centocelle - Via Scribonio Curtone,da_definire,24.0,placeholder,,
Ciclabilita_Rete:5ac906549d,ciclabile,Via di Centocelle - Via Scribonio Curtone,da_definire,24.0,placeholder,,
Ciclabilita_Rete:7d3e7362ea,ciclabile,Via Tuscolana - Caffarella,da_definire,24.0,placeholder,,
Ciclabilita_Rete:21850ad04f,ciclabile,Via Tuscolana - Parco Acquedotti,da_definire,24.0,placeholder,,
Ciclabilita_Rete:b4353dad63,ciclabile,Via Tuscolana - Parco Acquedotti,da_definire,24.0,placeholder,,
Ciclabilita_Rete:f1d7452539,ciclabile,Via Casilina (Via del Mandrione - Piazza del Pigneto),da_definire,24.0,placeholder,,
Ciclabilita_Rete:75c1735a22,ciclabile,Dorsale Casilina (Metro Termini - Via Togliatti),da_definire,24.0,placeholder,,
Ciclabilita_Rete:2ddd7c15a2,ciclabile,Dorsale Casilina (Metro Termini - Via Togliatti),da_definire,24.0,placeholder,,
Ciclabilita_Rete:7bf6e4c90a,ciclabile,Via Tuscolana - Parco Acquedotti,da_definire,22.0,placeholder,,
Ciclabilita_Rete:89ecf6d57a,ciclabile,Viale della Primavera,da_definire,22.0,placeholder,,
Ciclabilita_Rete:2636a3ae5b,ciclabile,Via di Centocelle - Via Scribonio Curtone,da_definire,22.0,placeholder,,
Ciclabilita_Rete:778d3116ce,ciclabile,Via Tuscolana - Caffarella,da_definire,22.0,placeholder,,
Ciclabilita_Rete:5db1254987,ciclabile,Via di Centocelle - Via Scribonio Curtone,da_definire,25.0,placeholder,,
Ciclabilita_Rete:1bba506adc,ciclabile,Via di Centocelle - Via Scribonio Curtone,da_definire,25.0,placeholder,,
Ciclabilita_Rete:6a00420ce5,ciclabile,Via Casilina (Via del Mandrione - Piazza del Pigneto),da_definire,25.0,placeholder,,
Ciclabilita_Rete:d876efd51e,ciclabile,Via Appia Nuova-Acquedotti-Caffarella-Appia Antica,da_definire,2.0,placeholder,,
Ciclabilita_Rete:10257176db,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:6aeb6a59c6,ciclabile,Via Prenestina,da_definire,0.0,placeholder,,
Ciclabilita_Rete:6275981196,ciclabile,Ciclabile Togliatti (tra Via Prenestina e Via Castore Durante),da_definire,7.0,placeholder,,
Ciclabilita_Rete:fb0e04cc32,ciclabile,GRAB -,da_definire,2.0,placeholder,,
Ciclabilita_Rete:0cb1f8684b,ciclabile,"Parte del Progetto ""Parco Lineare dell'Antica Via Collatini da Porta Maggiore a Gabii""",da_definire,5.0,placeholder,,
Ciclabilita_Rete:d0a0c5d53e,ciclabile,Via Prenestina,da_definire,0.0,placeholder,,
Ciclabilita_Rete:0e1f26dd7e,ciclabile,Via Prenestina,da_definire,5.0,placeholder,,
Ciclabilita_Rete:53fb7f0b69,ciclabile,Via Prenestina,da_definire,0.0,placeholder,,
Ciclabilita_Rete:c52b585e01,ciclabile,Via Prenestina,da_definire,5.0,placeholder,,
Ciclabilita_Rete:e2546b151f,ciclabile,Via Prenestina,da_definire,5.0,placeholder,,
Ciclabilita_Rete:2bd6544a10,ciclabile,Via Prenestina,da_definire,5.0,placeholder,,
Ciclabilita_Rete:a13956584a,ciclabile,Via Prenestina,da_definire,5.0,placeholder,,
Ciclabilita_Rete:293aee969e,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:b66da050cc,ciclabile,Tacchi Venturi - Appia Antica,da_definire,0.0,placeholder,,
Ciclabilita_Rete:b0b92bd535,ciclabile,Via Appia Nuova (Arco di Travertino - Confine Comunale),da_definire,24.0,placeholder,,
Ciclabilita_Rete:7cfaa9044f,ciclabile,Viale Giulio Agricola,da_definire,0.0,placeholder,,
Ciclabilita_Rete:e9f8d81b22,ciclabile,Viale Giulio Agricola,da_definire,0.0,placeholder,,
Ciclabilita_Rete:722d416055,ciclabile,Via Togliatti (Largo Santi-Tuscolana),da_definire,0.0,placeholder,,
Ciclabilita_Rete:9727dc2b89,ciclabile,Viale Giulio Agricola,da_definire,0.0,placeholder,,
Ciclabilita_Rete:7bd72b1f0e,ciclabile,Via del Mandrione,da_definire,0.0,placeholder,,
Ciclabilita_Rete:c06a731f3c,ciclabile,Via Lugnano in Teverina - Via della Marrana,da_definire,23.0,placeholder,,
Ciclabilita_Rete:d76fae4d67,ciclabile,Dorsale Casilina (Metro Termini - Via Togliatti),da_definire,25.0,placeholder,,
Ciclabilita_Rete:474521d846,ciclabile,Via Prenestina,da_definire,7.0,placeholder,,
Ciclabilita_Rete:6240983231,ciclabile,Via FIlippo Fiorentini - Via Giuseppe Antonio Andriulli - Viale della Serenissima,da_definire,24.0,placeholder,,
Ciclabilita_Rete:be55afbaa1,ciclabile,Appia Antica Acquedotti,da_definire,100.0,placeholder,,
Ciclabilita_Rete:ad6077e9f7,ciclabile,Appia Antica Acquedotti,da_definire,0.0,placeholder,,
Ciclabilita_Rete:286e85bfd7,ciclabile,Via Appia Nuova (Arco di Travertino - Confine Comunale),da_definire,24.0,placeholder,,
Ciclabilita_Rete:038f2e0a0d,ciclabile,Via di Portonaccio,da_definire,23.0,placeholder,,
Ciclabilita_Rete:6aac89ae80,ciclabile,Via dell'Acqua Bullicante,da_definire,23.0,placeholder,,
Ciclabilita_Rete:95f3b4cb68,ciclabile,GRAB,da_definire,,placeholder,,
Ciclabilita_Rete:02552f023d,ciclabile,GRAB,da_definire,,placeholder,,
Ciclabilita_Rete:e5007019a2,ciclabile,GRAB,da_definire,,placeholder,,
Ciclabilita_Rete:dc4a63cf4e,ciclabile,GRAB,da_definire,,placeholder,,
Ciclabilita_Rete:f76e261592,ciclabile,GRAB,da_definire,,placeholder,,
Ciclabilita_Rete:44f52a0868,ciclabile,GRAB,da_definire,,placeholder,,
Ciclabilita_Rete:ff9d384bb0,ciclabile,GRAB,da_definire,,placeholder,,
Ciclabilita_Rete:e5cb7d9a6d,ciclabile,Raccordo Villa Gordiani lato nord - Villa Gordiani lato sud passando per V.le Partnenope e via Dignano d'Istria,da_definire,,placeholder,,
Ciclabilita_Rete:dd5bb6a69b,ciclabile,Raccordo Villa Gordiani lato nord - Villa Gordiani lato sud passando per V.le Partnenope e via Dignano d'Istria,da_definire,,placeholder,,
Ciclabilita_Rete:ea6f61e27d,ciclabile,Casilina - Via dei Gordiani,da_definire,,placeholder,,
Ciclabilita_Rete:37eb165fa1,ciclabile,Via Tuscolana - Via dei Pisoni - Via Lentuli,da_definire,,placeholder,,
Ciclabilita_Rete:8f00f7c57f,ciclabile,Via Tuscolana - Via dei Pisoni - Via Lentuli,da_definire,,placeholder,,
Ciclabilita_Rete:4367452343,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:e7a7e16fd8,ciclabile,GRAB,da_definire,,placeholder,,
Ciclabilita_Rete:82c4f30f5b,ciclabile,Via Tuscolana,da_definire,0.0,placeholder,,
Ciclabilita_Rete:08793ce16a,ciclabile,Via Tuscolana,da_definire,0.0,placeholder,,
Ciclabilita_Rete:e5ff1b846c,ciclabile,GRAB,da_definire,100.0,placeholder,,
Ciclabilita_Rete:fc85134d0f,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:9314d82e6c,ciclabile,Via Prenestina,da_definire,5.0,placeholder,,
Ciclabilita_Rete:9348e046ef,ciclabile,GRAB,da_definire,5.0,placeholder,,
Ciclabilita_Rete:bf9d73626e,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:3d871d6a71,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:58eb7c17f7,ciclabile,Via Tuscolana - Via dei Pisoni - Via Lentuli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:92ed476899,ciclabile,Prolungamento della pista ciclabile di Via Tuscolana da Porta Furba a Stazione Tuscolana,da_definire,0.0,placeholder,,
Ciclabilita_Rete:2c79e8ba3f,ciclabile,Via Tuscolana - Via dei Pisoni - Via Lentuli,da_definire,,placeholder,,
Ciclabilita_Rete:f831e68d99,ciclabile,Via Tuscolana - Via dei Pisoni - Via Lentuli,da_definire,,placeholder,,
Ciclabilita_Rete:ddb4852a79,ciclabile,GRAB,da_definire,,placeholder,,
Ciclabilita_Rete:b2f2f745fe,ciclabile,Via Tuscolana - Via dei Pisoni - Via Lentuli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:54959f1de1,ciclabile,Circ. Aredeatina,da_definire,0.0,placeholder,,
Ciclabilita_Rete:7e0662daa0,ciclabile,Numisi - Cardo - Fioranello,da_definire,0.0,placeholder,,
Ciclabilita_Rete:52be3dd150,ciclabile,Appia Antica,da_definire,0.0,placeholder,,
Ciclabilita_Rete:7b29b8190d,ciclabile,Ciclovia del Sole (Bicitalia 1),da_definire,5.0,placeholder,,
Ciclabilita_Rete:77635184ac,ciclabile,GRAB,da_definire,0.0,placeholder,,
Ciclabilita_Rete:0bbb478649,ciclabile,Appia Antica  Acquedotti,da_definire,0.0,placeholder,,
Ciclabilita_Rete:ee6c02da2a,ciclabile,Catacombe S.Callisto,da_definire,5.0,placeholder,,
Ciclabilita_Rete:4d8bb03a49,ciclabile,Catacombe S.Callisto,da_definire,5.0,placeholder,,
Ciclabilita_Rete:88ab75cd9b,ciclabile,GRAB,da_definire,5.0,placeholder,,
Ciclabilita_Rete:a06337e7ac,ciclabile,Dorsale Tevere,da_definire,0.0,placeholder,,
Ciclabilita_Rete:a115e46352,ciclabile,Numisi - Cardo - Fioranello,da_definire,0.0,placeholder,,
Ciclabilita_Rete:b13828b4c0,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:d1a46a4db4,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:f19aa60417,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:50f976f188,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:a7e78cf8ca,ciclabile,Collegamento tra C. Colombo e Ponte Spizzichino lungo Circonvallazione Ostiense,da_definire,2.0,placeholder,,
Ciclabilita_Rete:859169fb49,ciclabile,Tor marancia - Parco Scott - Caffarella,da_definire,2.0,placeholder,,
Ciclabilita_Rete:fb96aaa45a,ciclabile,Grotta perfetta - Appia Antica,da_definire,2.0,placeholder,,
Ciclabilita_Rete:e1183469f8,ciclabile,Grotta perfetta - Appia Antica,da_definire,2.0,placeholder,,
Ciclabilita_Rete:da8775be25,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:41a0c8a3d8,ciclabile,Via delle Capannelle - Via del Casale Rotondo,da_definire,7.0,placeholder,,
Ciclabilita_Rete:5ea72e1021,ciclabile,Metro San Paolo - Via Giustiniano Imperatore - Via C. Colombo,da_definire,2.0,placeholder,,
Ciclabilita_Rete:d6843e1731,ciclabile,Grotta Perfetta,da_definire,21.0,placeholder,,
Ciclabilita_Rete:388952568a,ciclabile,Via Ostiense - Ponte della Scienza,da_definire,21.0,placeholder,,
Ciclabilita_Rete:d4295fa68f,ciclabile,Via Ferdinando Baldelli - Via Temistocle Calzecchi Onesti,da_definire,21.0,placeholder,,
Ciclabilita_Rete:19e7580b0a,ciclabile,Tacchi Venturi - Appia Antica,da_definire,0.0,placeholder,,
Ciclabilita_Rete:81c3e19b05,ciclabile,Grotta perfetta - Appia Antica,da_definire,2.0,placeholder,,
Ciclabilita_Rete:d8c112d5ab,ciclabile,Numisi - Cardo - Fioranello,da_definire,0.0,placeholder,,
Ciclabilita_Rete:a58bd27a13,ciclabile,Numisi - Cardo - Fioranello,da_definire,0.0,placeholder,,
Ciclabilita_Rete:bfba268435,ciclabile,Numisi - Cardo - Fioranello,da_definire,0.0,placeholder,,
Ciclabilita_Rete:8a50fb6f1d,ciclabile,Numisi - Cardo - Fioranello,da_definire,0.0,placeholder,,
Ciclabilita_Rete:0e3c2e6fc3,ciclabile,Numisi - Cardo - Fioranello,da_definire,0.0,placeholder,,
Ciclabilita_Rete:70f892f5d5,ciclabile,Collegamento Garbatella - Marconi,da_definire,0.0,placeholder,,
Ciclabilita_Rete:7f197aaeee,ciclabile,Ricucitura tra la pista ciclabile di Pico della Mirandola e Via C. Colombo,da_definire,0.0,placeholder,,
Ciclabilita_Rete:d4638ddb92,ciclabile,Collegamento Garbatella - Marconi,da_definire,0.0,placeholder,,
Ciclabilita_Rete:0267186f52,ciclabile,Dorsale Colombo (Ciclomare tratto Via Laurentina - Ostia),da_definire,21.0,placeholder,,
Ciclabilita_Rete:b695824b21,ciclabile,Dorsale Colombo (Ciclomare tratto Via Laurentina - Ostia),da_definire,21.0,placeholder,,
Ciclabilita_Rete:3c31716fd0,ciclabile,Dorsale Colombo (Ciclomare tratto Via Laurentina - Ostia),da_definire,21.0,placeholder,,
Ciclabilita_Rete:d449cb9df4,ciclabile,Via Appia Antica,da_definire,5.0,placeholder,,
Ciclabilita_Rete:b36445d7b5,ciclabile,Via Appia Antica,da_definire,5.0,placeholder,,
Ciclabilita_Rete:fe3b27a55b,ciclabile,Via Appia Antica,da_definire,5.0,placeholder,,
Ciclabilita_Rete:44de12dcfd,ciclabile,Via Appia Antica,da_definire,5.0,placeholder,,
Ciclabilita_Rete:1496f6a567,ciclabile,Via Appia Antica,da_definire,5.0,placeholder,,
Ciclabilita_Rete:677298f65f,ciclabile,GRAB,da_definire,5.0,placeholder,,
Ciclabilita_Rete:b43d868060,ciclabile,GRAB,da_definire,,placeholder,,
Ciclabilita_Rete:ac5f2f9898,ciclabile,GRAB,da_definire,,placeholder,,
Ciclabilita_Rete:50ad72d66a,ciclabile,Piazza del Lavoro (Metro B Marconi - Montagnola),da_definire,2.0,placeholder,,
Ciclabilita_Rete:d9d9b72716,ciclabile,Viale Marconi,da_definire,21.0,placeholder,,
Ciclabilita_Rete:b639e0444b,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:869b2e49ba,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:ace6527e55,ciclabile,Monte Ciocci,da_definire,0.0,placeholder,,
Ciclabilita_Rete:b3f1e1045e,ciclabile,Via Gregorio XI,da_definire,0.0,placeholder,,
Ciclabilita_Rete:57482cf01a,ciclabile,Via dei Colli Portuensi,da_definire,0.0,placeholder,,
Ciclabilita_Rete:54b4f6f802,ciclabile,Via Anastasio II,da_definire,7.0,placeholder,,
Ciclabilita_Rete:3eb5ec044a,ciclabile,Via Aurelia (Metro Cornelia - GRA),da_definire,7.0,placeholder,,
Ciclabilita_Rete:1ffebc672a,ciclabile,Via Nicola Coviello,da_definire,7.0,placeholder,,
Ciclabilita_Rete:87ddc61688,ciclabile,Circonvallazione Aurelia - Circonvallazione Cornelia - Via di Boccea - Via Bonifazi,da_definire,7.0,placeholder,,
Ciclabilita_Rete:83eeeca26e,ciclabile,Circonvallazione Aurelia - Circonvallazione Cornelia - Via di Boccea - Via Bonifazi,da_definire,7.0,placeholder,,
Ciclabilita_Rete:ab42977693,ciclabile,Ponte della Scienza - Viale Marconi,da_definire,21.0,placeholder,,
Ciclabilita_Rete:4b591ecb20,ciclabile,Ricucitura Via Frattini - Pista Tevere Sud - Magliana (ciclabile Tevere) - Villa Bonelli,da_definire,2.0,placeholder,,
Ciclabilita_Rete:dec32a8914,ciclabile,Viale Quattro Venti,da_definire,23.0,placeholder,,
Ciclabilita_Rete:af2c36462e,ciclabile,Battistini - Boccea,da_definire,24.0,placeholder,,
Ciclabilita_Rete:837892102f,ciclabile,Trullo - Lungotevere,da_definire,24.0,placeholder,,
Ciclabilita_Rete:bc50eebf4c,ciclabile,Via Aurelia (Metro Cornelia - GRA),da_definire,7.0,placeholder,,
Ciclabilita_Rete:7b0f187153,ciclabile,Via Aurelia (Metro Cornelia - GRA),da_definire,7.0,placeholder,,
Ciclabilita_Rete:e4d2e108f6,ciclabile,Viale Quattro Venti,da_definire,24.0,placeholder,,
Ciclabilita_Rete:18afe568e3,ciclabile,Battistini - Boccea,da_definire,22.0,placeholder,,
Ciclabilita_Rete:3ef4f3c2f3,ciclabile,Trullo - Lungotevere,da_definire,22.0,placeholder,,
Ciclabilita_Rete:05225cbe07,ciclabile,Via V. Agnelli - Via B. Ramazzini,da_definire,22.0,placeholder,,
Ciclabilita_Rete:beca3e93eb,ciclabile,Via Gregorio XI,da_definire,7.0,placeholder,,
Ciclabilita_Rete:0499649f4e,ciclabile,Via V. Agnelli - Via B. Ramazzini,da_definire,22.0,placeholder,,
Ciclabilita_Rete:b124c9f07a,ciclabile,Battistini - Boccea,da_definire,25.0,placeholder,,
Ciclabilita_Rete:2728bcb953,ciclabile,Trullo - Lungotevere,da_definire,25.0,placeholder,,
